n_steps,max_lag,method,mean,std,var,n_valid,time_averaged,n_particles,n_simulations,fitting_fraction,is_diagonal
512,256,WLS,0.9995090063462033,0.013389416706894693,0.00017927647975087075,1024,True,128,1024,0.5,False
512,256,WLS_SQRTLAG,1.000840958069167,0.045030366554184575,0.002027733912004225,1024,True,128,1024,0.5,False
512,256,GLS,0.9997553947155295,0.0039608950212268795,1.5688689369179884e-05,1024,True,128,1024,0.5,False
512,362,OLS,1.0014970828191465,0.06669639932103798,0.004448409682391356,1024,True,128,1024,0.70703125,False
512,362,WLS,1.0001430150019868,0.014378863172032673,0.0002067517061200375,1024,True,128,1024,0.70703125,False
512,362,WLS_SQRTLAG,1.0011697579927874,0.058671101880679435,0.003442298195893066,1024,True,128,1024,0.70703125,False
512,362,GLS,0.9998188220156463,0.003623122737960259,1.3127018374324645e-05,1024,True,128,1024,0.70703125,False
512,512,OLS,0.9998347518985901,0.07550116956249119,0.005700426605304045,1024,True,128,1024,1.0,True
512,512,WLS,0.9994488179686969,0.016458499243125528,0.0002708821973359636,1024,True,128,1024,1.0,True
512,512,WLS_SQRTLAG,0.9996627019492208,0.06697428837790961,0.004485555303727398,1024,True,128,1024,1.0,True
512,512,GLS,0.9996627066687755,0.0032550766328021774,1.0595523885414761e-05,1024,True,128,1024,1.0,True
32,32,OLS,1.0013756682096688,0.07946056346999456,0.006313981146969033,1024,False,128,1024,1.0,True
32,32,WLS,1.0020638410188094,0.05733012761539944,0.0032867435323979855,1024,False,128,1024,1.0,True
32,32,WLS_SQRTLAG,1.0017004067594026,0.07305706594236305,0.005337334884106784,1024,False,128,1024,1.0,True
32,32,GLS,1.0010425056023144,0.05157141859783774,0.002659611216193404,1024,False,128,1024,1.0,True
45,45,OLS,1.002901972392488,0.07721214939386499,0.005961716014020527,1024,False,128,1024,1.0,True
45,45,WLS,1.0013016226195885,0.05310714099276991,0.002820368424425942,1024,False,128,1024,1.0,True
45,45,WLS_SQRTLAG,1.0026595986827704,0.07021707077080346,0.004930437027632021,1024,False,128,1024,1.0,True
45,45,GLS,1.000416786281898,0.046612203738645795,0.0021726975373730253,1024,False,128,1024,1.0,True
64,64,OLS,1.0001637448321332,0.07941440227628777,0.00630664728890006,1024,False,128,1024,1.0,True
64,64,WLS,0.999278560698682,0.054804006407692854,0.0030034791183344398,1024,False,128,1024,1.0,True
64,64,WLS_SQRTLAG,0.9998896605946146,0.07279241867106612,0.005298736215983774,1024,False,128,1024,1.0,True
64,64,GLS,0.9997751000378376,0.04499757867668152,0.0020247820867641433,1024,False,128,1024,1.0,True
90,90,OLS,1.0004432993170291,0.08028955666697558,0.006446412909779484,1024,False,128,1024,1.0,True
90,90,WLS,0.9988459112421237,0.053811887109401206,0.00289571919427494,1024,False,128,1024,1.0,True
90,90,WLS_SQRTLAG,1.0000519502576395,0.07243017193444717,0.00524612980645358,1024,False,128,1024,1.0,True
90,90,GLS,0.9970704454294356,0.04384570419324603,0.0019224457762016325,1024,False,128,1024,1.0,True
128,128,OLS,0.995754044039785,0.0775904481286016,0.006020277640797215,1024,False,128,1024,1.0,True
128,128,WLS,0.9967932711976797,0.05137089520111583,0.0026389688737640253,1024,False,128,1024,1.0,True
128,128,WLS_SQRTLAG,0.9960016839429024,0.06972801081003598,0.004861995491524495,1024,False,128,1024,1.0,True
128,128,GLS,0.9967871907281867,0.039067706264526256,0.0015262856727713038,1024,False,128,1024,1.0,True
181,181,OLS,0.9982460141941885,0.07953541934375896,0.006325882930187588,1024,False,128,1024,1.0,True
181,181,WLS,0.9993805058607834,0.05239785043878508,0.00274553473060529,1024,False,128,1024,1.0,True
181,181,WLS_SQRTLAG,0.9986601554055876,0.07162293415198472,0.0051298446965395384,1024,False,128,1024,1.0,True
181,181,GLS,0.9992321650013245,0.03909172091991565,0.0015281626444805707,1024,False,128,1024,1.0,True
256,256,OLS,0.9942725081606407,0.07790656266783083,0.0060694325067166535,1024,False,128,1024,1.0,True
256,256,WLS,0.9965686176373096,0.05069440291348765,0.0025699224867550253,1024,False,128,1024,1.0,True
256,256,WLS_SQRTLAG,0.9947123046155651,0.06931906277211143,0.0048051324636039245,1024,False,128,1024,1.0,True
256,256,GLS,0.9977018484323414,0.0353815174182191,0.0012518517748157413,1024,False,128,1024,1.0,True
362,362,OLS,1.0023391614584127,0.08049712230325239,0.006479786699104773,1024,False,128,1024,1.0,True
362,362,WLS,1.0022668075131573,0.05059503143260934,0.0025598572056667276,1024,False,128,1024,1.0,True
362,362,WLS_SQRTLAG,1.0021335266868987,0.07146334471630394,0.0051070096380412865,1024,False,128,1024,1.0,True
362,362,GLS,1.0024132521482485,0.032220172976652035,0.001038139546645378,1024,False,128,1024,1.0,True
512,512,OLS,0.9986123636905008,0.07718088357286394,0.0059568887890879794,1024,False,128,1024,1.0,True
512,512,WLS,0.9990449837370217,0.050472709674893694,0.0025474944219261073,1024,False,128,1024,1.0,True
512,512,WLS_SQRTLAG,0.9986999071817899,0.0684508424487687,0.0046855178319461545,1024,False,128,1024,1.0,True
512,512,GLS,0.99644258021708,0.026695732160354167,0.0007126621155773677,1024,False,128,1024,1.0,True
